county,zip,res_ratio,bus_ratio,oth_ratio,tot_ratio
51153,22195,0.010034022,0.057512771,0.000199840,0.012689310
51153,20156,0.003241578,0.015677294,0.000199840,0.003924417
51153,20136,0.055350685,0.019904879,0.002398082,0.051732923
51153,20109,0.087332271,0.195613881,0.285771383,0.099378815
51153,20111,0.041200752,0.020521402,0.043764988,0.039997615
51155,24301,0.431865443,0.523472099,0.338266385,0.435160428
51155,24058,0.000000000,0.000000000,0.002114165,0.000055704
51155,24324,0.051987768,0.017714792,0.002114165,0.048518271
51155,24141,0.174923547,0.206377325,0.247357294,0.178810160
51155,24084,0.290764526,0.240035430,0.405919662,0.290608289
51155,24313,0.000550459,0.000000000,0.000000000,0.000501337
51155,24347,0.049908257,0.012400354,0.002114165,0.046290107
51155,24126,0.000000000,0.000000000,0.002114165,0.000055704
51157,22749,0.058666667,0.050505051,0.000000000,0.054569892
51157,22627,0.074370370,0.020202020,0.012195122,0.068817204
51157,22630,0.002666667,0.000000000,0.000000000,0.002419355
51157,22747,0.168296296,0.373737374,0.036585366,0.165053763
51157,22640,0.062814815,0.040404040,0.008130081,0.058602151
51157,20106,0.229629630,0.080808081,0.008130081,0.211021505
51157,22740,0.173333333,0.333333333,0.020325203,0.167473118
51157,22713,0.037629630,0.010101010,0.000000000,0.034408602
51157,22716,0.130666667,0.060606061,0.914634146,0.180645161
51157,22623,0.061925926,0.030303030,0.000000000,0.056989247
51159,22503,0.000263158,0.000000000,0.000000000,0.000248324
51159,22548,0.000000000,0.000000000,0.013698630,0.000248324
51159,22473,0.001052632,0.000000000,0.000000000,0.000993295
51159,22472,0.000000000,0.000000000,0.013698630,0.000248324
51159,22435,0.027631579,0.006493506,0.000000000,0.026322324
51159,22572,0.702105263,0.922077922,0.767123288,0.711696052
51159,22520,0.003157895,0.000000000,0.000000000,0.002979886
51159,22460,0.265789474,0.071428571,0.205479452,0.257263472
51161,24014,0.048863842,0.016149596,0.014855356,0.044928143
51161,24019,0.218155894,0.176370591,0.209538702,0.214016624
51161,24020,0.000022633,0.260518487,0.000781861,0.024477267
51161,24012,0.062307623,0.038674033,0.045347928,0.059658355
51161,24015,0.004028608,0.000212495,0.000781861,0.003587873
51161,24179,0.135841028,0.097747556,0.139171228,0.132352648
51161,24101,0.000565816,0.000212495,0.000000000,0.000518248
51161,24175,0.000611081,0.000000000,0.000000000,0.000538181
51161,24153,0.126403223,0.030174246,0.022673964,0.114732205
51161,24059,0.010026254,0.001912452,0.002345582,0.009069346
51161,24079,0.000203694,0.000000000,0.000000000,0.000179394
51161,24070,0.010229947,0.000849979,0.000781861,0.009109211
51161,24087,0.001516386,0.000000000,0.000000000,0.001335486
51161,24065,0.011452109,0.001912452,0.000000000,0.010265303
51161,24018,0.369771863,0.375265618,0.563721658,0.375231717
51163,24439,0.039733423,0.021089631,0.009090909,0.038618048
51163,24578,0.041758056,0.075571178,0.009090909,0.043006463
51163,24416,0.088830774,0.043936731,0.018181818,0.086172505
51163,24415,0.000000000,0.001757469,0.009090909,0.000159579
51163,24435,0.072296271,0.059753954,0.081818182,0.071810420
51163,24483,0.021764805,0.017574692,0.009090909,0.021463337
51163,24066,0.002530791,0.000000000,0.000000000,0.002393681
51163,24459,0.002868230,0.001757469,0.000000000,0.002792627
51163,24555,0.143411507,0.096660808,0.072727273,0.140668635
51163,24579,0.052893538,0.040421793,0.027272727,0.052102450
51163,24472,0.061751308,0.043936731,0.081818182,0.061118647
51163,24450,0.429897081,0.585237258,0.663636364,0.439001037
51163,24476,0.000168719,0.001757469,0.000000000,0.000239368
51163,24473,0.042095495,0.010544815,0.018181818,0.040453204
51165,22840,0.061217481,0.047216350,0.026470588,0.060043197
51165,22820,0.003806417,0.002818887,0.001470588,0.003725702
51165,24471,0.017372142,0.004228330,0.001470588,0.016576674
51165,22833,0.000000000,0.000000000,0.001470588,0.000026998
51165,22853,0.053261212,0.036645525,0.092647059,0.053347732
51165,22821,0.063134999,0.081042988,0.022058824,0.063066955
51165,22827,0.131879454,0.209302326,0.114705882,0.134530238
51165,22841,0.031367162,0.052854123,0.005882353,0.031722462
51165,22844,0.003434361,0.002818887,0.000000000,0.003347732
51165,22801,0.160813944,0.186046512,0.222058824,0.162904968
51165,22832,0.014309837,0.010570825,0.004411765,0.013984881
51165,22850,0.010818236,0.004933051,0.001470588,0.010421166
51165,22831,0.010074125,0.002818887,0.001470588,0.009638229
51165,22848,0.000000000,0.000000000,0.001470588,0.000026998
51165,22834,0.015941158,0.015503876,0.005882353,0.015739741
51165,22830,0.022266106,0.016208598,0.000000000,0.021625270
51165,22811,0.007670072,0.005637773,0.001470588,0.007478402
51165,24441,0.051916087,0.035236082,0.097058824,0.052105832
51165,22849,0.002232335,0.000000000,0.000000000,0.002105832
51165,24486,0.002776108,0.000704722,0.000000000,0.002645788
51165,22846,0.024240863,0.026779422,0.013235294,0.024136069
51165,22815,0.107810309,0.071176885,0.072058824,0.105750540
51165,22812,0.091096420,0.104298802,0.272058824,0.094924406
51165,22802,0.112561175,0.083157153,0.041176471,0.110124190
51167,24224,0.212511671,0.108882521,0.041379310,0.207068904
51167,24646,0.003828198,0.000000000,0.000000000,0.003659407
51167,24283,0.018674136,0.020057307,0.013793103,0.018654052
51167,24649,0.085901027,0.054441261,0.013793103,0.083987861
51167,24237,0.010270775,0.002865330,0.000000000,0.009907176
51167,24609,0.066573296,0.040114613,0.013793103,0.065066048
51167,24280,0.019234360,0.037249284,0.027586207,0.019903606
51167,24266,0.348926237,0.595988539,0.800000000,0.362459836
51167,24271,0.001400560,0.000000000,0.000000000,0.001338808
51167,24639,0.007002801,0.000000000,0.000000000,0.006694038
51167,24225,0.079925303,0.080229226,0.068965517,0.079792931
51167,24260,0.145751634,0.060171920,0.020689655,0.141467333
51169,24245,0.039042821,0.015503876,0.060773481,0.038211382
51169,24271,0.092411839,0.043410853,0.022099448,0.089135255
51169,24250,0.069899244,0.021705426,0.011049724,0.066814486
51169,24221,0.017553526,0.010852713,0.000000000,0.016999261
51169,24202,0.018970403,0.010852713,0.005524862,0.018403548
51169,24230,0.006848237,0.003100775,0.000000000,0.006577975
51169,24258,0.050613980,0.018604651,0.011049724,0.048558758
51169,24251,0.464105793,0.556589147,0.381215470,0.467405765
51169,24290,0.076668766,0.212403101,0.342541436,0.086696231
51169,24244,0.163885390,0.106976744,0.165745856,0.161197339
51171,22645,0.000361701,0.000000000,0.000000000,0.000333413
51171,22815,0.002015191,0.000000000,0.000000000,0.001857585
51171,22842,0.116416060,0.070085470,0.046610169,0.112264825
51171,22835,0.000155015,0.000000000,0.000000000,0.000142891
51171,22844,0.094455640,0.069230769,0.052966102,0.092117171
51171,22626,0.000000000,0.000854701,0.000000000,0.000047630
51171,22824,0.144422053,0.112820513,0.067796610,0.140938319
51171,22652,0.038340309,0.005128205,0.006355932,0.035770422
51171,22810,0.006045574,0.011965812,0.006355932,0.006382472
51171,22660,0.040252157,0.023076923,0.008474576,0.038580614
51171,22644,0.054926885,0.021367521,0.006355932,0.051964754
51171,22845,0.001446804,0.000854701,0.002118644,0.001428912
51171,22657,0.249108665,0.229059829,0.398305085,0.251345558
51171,22853,0.002893608,0.001709402,0.000000000,0.002762563
51171,22664,0.214230352,0.433333333,0.400423729,0.230626340
51171,22847,0.021443704,0.016239316,0.002118644,0.020719219
51171,22654,0.006820648,0.001709402,0.000000000,0.006382472
51171,22641,0.006665633,0.002564103,0.002118644,0.006334842
51173,24375,0.043961622,0.005299016,0.004504505,0.041144902
51173,24340,0.000507640,0.000000000,0.000000000,0.000470765
51173,24318,0.007614600,0.001514005,0.000000000,0.007155635
51173,24378,0.007817656,0.003028009,0.004504505,0.007485171
51173,24236,0.002233616,0.000757002,0.000000000,0.002118445
51173,24370,0.172546830,0.121877366,0.040540541,0.168016194
51173,24316,0.000253820,0.000757002,0.004504505,0.000329536
51173,24354,0.452154932,0.665404996,0.738738739,0.468411637
51173,24374,0.000152292,0.000000000,0.000000000,0.000141230
51173,24368,0.021016295,0.008327025,0.009009009,0.020101685
51173,24311,0.041321895,0.021196064,0.013513514,0.039779682
51173,24651,0.000152292,0.000000000,0.000000000,0.000141230
51173,24319,0.250266511,0.171839516,0.184684685,0.244703889
51175,23867,0.000261677,0.000000000,0.000000000,0.000248201
51175,23837,0.235771294,0.356707317,0.747126437,0.246214942
51175,23851,0.248200968,0.164634146,0.000000000,0.242119633
51175,23878,0.068297789,0.060975610,0.011494253,0.067386448
51175,23829,0.069082821,0.036585366,0.022988506,0.067262348
51175,23847,0.015046448,0.027439024,0.000000000,0.015388434
51175,23844,0.047756117,0.021341463,0.011494253,0.046289402
51175,23828,0.030616250,0.033536585,0.011494253,0.030528667
51175,23874,0.058092372,0.064024390,0.034482759,0.058078928
51175,23898,0.040952506,0.009146341,0.000000000,0.039215686
51175,23827,0.077587335,0.146341463,0.126436782,0.080913378
51175,23866,0.090671202,0.070121951,0.034482759,0.089228096
51175,23888,0.017663221,0.009146341,0.000000000,0.017125838
51177,22565,0.000000000,0.000000000,0.001064963,0.000017417
51177,22534,0.021703187,0.001037075,0.001064963,0.019977358
51177,22408,0.221554952,0.398496241,0.298189563,0.234694766
51177,22553,0.111195576,0.051075966,0.166134185,0.108055386
51177,22508,0.005853399,0.000000000,0.000000000,0.005364452
51177,22407,0.426975047,0.460980036,0.488817891,0.430270835
51177,23024,0.014177388,0.003111226,0.000000000,0.013202125
51177,23117,0.017180106,0.004407571,0.000000000,0.016041104
51177,23015,0.004789145,0.000259269,0.000000000,0.004406514
51177,22546,0.000551132,0.000000000,0.000000000,0.000505094
51177,22567,0.000095023,0.000000000,0.000000000,0.000087085
51177,22960,0.004371045,0.000259269,0.000000000,0.004023339
51177,22580,0.003363804,0.007518797,0.000000000,0.003587913
51177,22551,0.160892453,0.043038631,0.042598509,0.151040669
51177,22404,0.007107699,0.026445424,0.001064963,0.008307933
51177,22401,0.000190045,0.003370495,0.001064963,0.000418009
51179,22406,0.178830232,0.203871292,0.329670330,0.183797230
51179,22412,0.000000000,0.000000000,0.002197802,0.000048774
51179,22556,0.172046648,0.096530920,0.119413919,0.165994667
51179,22545,0.000000000,0.000000000,0.002197802,0.000048774
51179,22135,0.000000000,0.000754148,0.000000000,0.000048774
51179,22555,0.027882133,0.083459025,0.001465201,0.030890291
51179,22463,0.008279177,0.043991956,0.001465201,0.010437667
51179,22134,0.005270186,0.001759678,0.005128205,0.005039995
51179,22471,0.000000000,0.000000000,0.000732601,0.000016258
51179,22554,0.367951571,0.283559578,0.398534799,0.363172270
51179,22728,0.000017805,0.000000000,0.000000000,0.000016258
51179,22405,0.218000534,0.230517848,0.136263736,0.216996163
51179,22403,0.021721713,0.055555556,0.001465201,0.023460363
51179,22430,0.000000000,0.000000000,0.001465201,0.000032516
51181,23846,0.118911175,0.090909091,0.037735849,0.116279070
51181,23890,0.071633238,0.025252525,0.000000000,0.068163593
51181,23866,0.004871060,0.000000000,0.000000000,0.004544240
51181,23842,0.004297994,0.000000000,0.000000000,0.004009623
51181,23888,0.034670487,0.005050505,0.000000000,0.032611601
51181,23899,0.000000000,0.000000000,0.018867925,0.000267308
51181,23430,0.023782235,0.015151515,0.000000000,0.022988506
51181,23881,0.216332378,0.070707071,0.773584906,0.216519647
51181,23883,0.413467049,0.606060606,0.150943396,0.419941192
51181,23839,0.112034384,0.186868687,0.018867925,0.114675221
51183,23837,0.011792453,0.003921569,0.000000000,0.011345219
51183,23890,0.364922813,0.458823529,0.647058824,0.370745543
51183,23867,0.124142367,0.047058824,0.176470588,0.120340357
51183,23884,0.000000000,0.000000000,0.058823529,0.000202593
51183,23888,0.140437393,0.176470588,0.058823529,0.142017828
51183,23847,0.011363636,0.007843137,0.000000000,0.011142626
51183,23897,0.076758148,0.062745098,0.000000000,0.075769854
51183,23882,0.184391081,0.207843137,0.058823529,0.185170178
51183,23829,0.000643225,0.000000000,0.000000000,0.000607780
51183,23830,0.037735849,0.007843137,0.000000000,0.036061588
51183,23878,0.000643225,0.007843137,0.000000000,0.001012966
51183,23842,0.047169811,0.011764706,0.000000000,0.045178282
51183,23891,0.000000000,0.007843137,0.000000000,0.000405186
51185,24601,0.000000000,0.000554631,0.000000000,0.000043397
51185,24641,0.159629844,0.257348863,0.351626016,0.171375255
51185,24630,0.171823790,0.121464226,0.052845528,0.165343054
51185,24619,0.000000000,0.000554631,0.000000000,0.000043397
51185,24604,0.000000000,0.000554631,0.000000000,0.000043397
51185,24316,0.001590515,0.000000000,0.000000000,0.001432105
51185,24635,0.000771159,0.001109262,0.000000000,0.000781148
51185,24613,0.032581454,0.008874099,0.006097561,0.030161003
51185,24602,0.024628880,0.004437049,0.000000000,0.022523109
51185,24314,0.003952188,0.000554631,0.000000000,0.003601962
51185,24612,0.000000000,0.000554631,0.000000000,0.000043397
51185,24377,0.007711587,0.001109262,0.000000000,0.007030335
51185,24640,0.000000000,0.000000000,0.002032520,0.000043397
51185,24609,0.106034317,0.094841930,0.097560976,0.104977650
51185,24622,0.008482745,0.001109262,0.000000000,0.007724689
51185,24651,0.136398689,0.139212424,0.270325203,0.139478367
51185,24606,0.000000000,0.000554631,0.000000000,0.000043397
51185,24608,0.000000000,0.000554631,0.000000000,0.000043397
51185,24647,0.000000000,0.000554631,0.000000000,0.000043397
51185,24605,0.257615192,0.318912923,0.201219512,0.261207308
51185,24639,0.027761712,0.004437049,0.002032520,0.025387319
51185,24637,0.061017929,0.042706600,0.016260163,0.058629519
51187,22657,0.025910405,0.008403361,0.004728132,0.024304807
51187,22645,0.028389305,0.009243697,0.002364066,0.026568226
51187,22642,0.101162722,0.011764706,0.004728132,0.093231300
51187,22623,0.003541285,0.000000000,0.000000000,0.003233455
51187,22610,0.056188396,0.016806723,0.009456265,0.052597543
51187,22663,0.001180428,0.002521008,0.000000000,0.001239491
51187,22649,0.000767279,0.000840336,0.002364066,0.000808364
51187,22655,0.002774007,0.002521008,0.000000000,0.002694546
51187,22630,0.780086171,0.947899160,0.976359338,0.795322268
51191,24340,0.113932041,0.064421053,0.054572271,0.108932531
51191,24327,0.000035067,0.000000000,0.001474926,0.000063351
51191,24370,0.015078725,0.004631579,0.001474926,0.014000634
51191,24236,0.081039380,0.052631579,0.028023599,0.077763700
51191,24212,0.042465898,0.181473684,0.002949853,0.052074755
51191,24361,0.089245012,0.038736842,0.026548673,0.084098828
51191,24202,0.192586878,0.097263158,0.063421829,0.182641748
51191,24319,0.011010976,0.000842105,0.000000000,0.010009503
51191,24270,0.008030298,0.003368421,0.000000000,0.007507127
51191,24258,0.001087071,0.000000000,0.000000000,0.000981945
51191,24292,0.000140267,0.000000000,0.000000000,0.000126703
51191,24210,0.282077357,0.465263158,0.682890855,0.304466265
51191,24211,0.163271031,0.091368421,0.138643068,0.157332911
51193,22577,0.000099552,0.002341920,0.000000000,0.000189322
51193,22435,0.002488800,0.000000000,0.000000000,0.002366528
51193,22558,0.000000000,0.002341920,0.010869565,0.000189322
51193,22572,0.019512195,0.011709602,0.000000000,0.019026884
51193,22520,0.287904430,0.248243560,0.315217391,0.286539190
51193,22485,0.001592832,0.000000000,0.000000000,0.001514578
51193,22469,0.102140368,0.053864169,0.119565217,0.100340780
51193,22488,0.072374316,0.084309133,0.010869565,0.072321090
51193,22581,0.000000000,0.000000000,0.010869565,0.000094661
51193,22442,0.000000000,0.002341920,0.010869565,0.000189322
51193,22443,0.513887506,0.594847775,0.489130435,0.516944339
51193,22529,0.000000000,0.000000000,0.010869565,0.000094661
51193,22524,0.000000000,0.000000000,0.021739130,0.000189322
51195,24216,0.103209206,0.145545797,0.126829268,0.105782699
51195,24283,0.045600743,0.023839398,0.058536585,0.044620823
51195,24273,0.058966478,0.041405270,0.004878049,0.057293404
51195,24230,0.182331499,0.117942284,0.146341463,0.178416594
51195,24279,0.108283897,0.107904642,0.087804878,0.107983726
51195,24246,0.000000000,0.001254705,0.000000000,0.000066698
51195,24219,0.281609606,0.382685069,0.419512195,0.288868138
51195,24293,0.219998571,0.178168130,0.156097561,0.216901221
51195,24215,0.000000000,0.001254705,0.000000000,0.000066698
51197,24343,0.002269996,0.001416431,0.000000000,0.002149125
51197,24350,0.028708773,0.008498584,0.000000000,0.026386484
51197,24323,0.022032314,0.004957507,0.002770083,0.020177900
51197,24324,0.010348511,0.002832861,0.000000000,0.009491971
51197,24312,0.026639071,0.012039660,0.002770083,0.024894036
51197,24382,0.571771932,0.817280453,0.814404432,0.597695660
51197,24322,0.006676459,0.001416431,0.000000000,0.006089189
51197,24313,0.023434370,0.004249292,0.002770083,0.021371858
51197,24368,0.112431566,0.043201133,0.066481994,0.105605635
51197,24374,0.021698491,0.001416431,0.008310249,0.019700316
51197,24360,0.173988516,0.102691218,0.102493075,0.166437825
51199,23090,0.024931880,0.052982732,0.002072539,0.026435068
51199,23693,0.321696185,0.232339089,0.446632124,0.318437624
51199,23188,0.037125341,0.141679749,0.093264249,0.046877377
51199,23602,0.008310627,0.006279435,0.000000000,0.007909226
51199,23696,0.052213896,0.010989011,0.003108808,0.047577039
51199,23690,0.048501362,0.016091052,0.043523316,0.045843093
51199,23692,0.322888283,0.372841444,0.241450777,0.324369543
51199,23185,0.137772480,0.150706436,0.096373057,0.137559699
51199,23665,0.041246594,0.002747253,0.062176166,0.038876890
51199,23691,0.001464578,0.011773940,0.003108808,0.002311928
51199,23694,0.000000000,0.000392465,0.000000000,0.000030420
51199,23603,0.003848774,0.001177394,0.008290155,0.003772093
51510,22304,0.312381583,0.248484050,0.258115737,0.304526708
51510,22312,0.046967380,0.030450830,0.045518701,0.045643812
51510,22301,0.080797589,0.050883206,0.104798871,0.079896498
51510,22350,0.000000000,0.000131822,0.000176429,0.000019828
51510,22206,0.002978976,0.005800158,0.010232886,0.003598763
51510,22332,0.000000000,0.000131822,0.008645025,0.000495697
51510,22311,0.099847056,0.034273662,0.140084686,0.097176508
51510,22320,0.005615541,0.022146059,0.000176429,0.006553119
51510,22333,0.000000000,0.000131822,0.000000000,0.000009914
51510,22302,0.112961399,0.069338255,0.049752999,0.106128802
51510,22305,0.086036478,0.033087266,0.110797459,0.083445691
51510,22314,0.237336499,0.445689428,0.271171489,0.254907404
51510,20598,0.000000000,0.001054574,0.000352858,0.000099139
51510,22313,0.015077499,0.058397047,0.000176429,0.017498116
51520,24203,0.100564573,0.149362477,0.002242152,0.103283938
51520,24202,0.042607622,0.144505161,0.069506726,0.055998213
51520,24201,0.767466478,0.625379478,0.926008969,0.755305682
51520,24209,0.089361327,0.080752884,0.002242152,0.085412168
51530,24416,1.000000000,1.000000000,1.000000000,1.000000000
51540,22902,0.328959627,0.474696356,0.356207438,0.352632709
51540,22901,0.103066770,0.063967611,0.066526977,0.095004447
51540,22906,0.036568323,0.111133603,0.001047669,0.045784906
51540,22908,0.000000000,0.000607287,0.000000000,0.000091999
51540,22905,0.025349379,0.073481781,0.001047669,0.031218375
51540,22903,0.506055901,0.276113360,0.575170246,0.475267564
51550,23320,0.260404621,0.404904509,0.425850012,0.277612829
51550,23321,0.147418982,0.126567974,0.103689414,0.144214684
51550,23327,0.009221099,0.043055713,0.000482276,0.011525964
51550,23324,0.102963995,0.090179681,0.174101760,0.104556960
51550,23322,0.229282177,0.123968810,0.116228599,0.217013935
51550,23323,0.157430743,0.122273703,0.082951531,0.152000841
51550,23703,0.000444748,0.000000000,0.002652520,0.000490467
51550,23326,0.000000000,0.000000000,0.001205691,0.000043792
51550,23464,0.000336031,0.000226014,0.000000000,0.000315300
51550,23325,0.078730196,0.044298791,0.092114782,0.076547816
51550,23702,0.000108716,0.000113007,0.000241138,0.000113858
51550,23435,0.000009883,0.000113007,0.000000000,0.000017517
51550,23328,0.013648808,0.044298791,0.000482276,0.015546038
51570,23834,1.000000000,1.000000000,1.000000000,1.000000000
51580,24426,1.000000000,1.000000000,1.000000000,1.000000000
51590,24540,0.446148702,0.486076842,0.356672158,0.446314962
51590,24541,0.553851298,0.513923158,0.643327842,0.553685038
51595,23847,1.000000000,1.000000000,1.000000000,1.000000000
51600,22032,0.035115581,0.007720815,0.002150538,0.027415817
51600,22038,0.141521087,0.113341569,0.002150538,0.127273900
51600,22030,0.616199047,0.646386658,0.681720430,0.626435299
51600,22031,0.207164284,0.232550957,0.313978495,0.218874984
51610,22046,0.662689664,0.732342007,0.915857605,0.682478721
51610,22044,0.183893140,0.087360595,0.064724919,0.163898692
51610,22042,0.018415251,0.004956629,0.009708738,0.015881254
51610,22213,0.001426534,0.000619579,0.000000000,0.001245589
51610,22205,0.002334328,0.000000000,0.000000000,0.001868383
51610,22040,0.131241084,0.174721190,0.009708738,0.134627361
51620,23851,1.000000000,1.000000000,1.000000000,1.000000000
51630,22402,0.081966069,0.085846868,0.001857010,0.078098472
51630,22407,0.000837813,0.000000000,0.000000000,0.000636672
51630,22404,0.079173358,0.152262181,0.001857010,0.088126061
51630,22408,0.002653075,0.000870070,0.001857010,0.002281409
51630,22401,0.835369685,0.761020882,0.994428969,0.830857385
51640,24333,1.000000000,1.000000000,1.000000000,1.000000000
51650,23670,0.005965301,0.032452830,0.000193911,0.007414394
51650,23663,0.090936689,0.059245283,0.028117122,0.084492651
51650,23668,0.000000000,0.000566038,0.000000000,0.000039299
51650,23667,0.000000000,0.000566038,0.000000000,0.000039299
51650,23681,0.000000000,0.042830189,0.000000000,0.002973617
51650,23630,0.000000000,0.001509434,0.000000000,0.000104797
51650,23651,0.005418861,0.008301887,0.018809385,0.006523619
51650,23607,0.000652692,0.001132075,0.000387822,0.000668081
51650,23665,0.024392465,0.033962264,0.453170448,0.054022898
51650,23666,0.386970447,0.424528302,0.203412837,0.377177814
51650,23662,0.000045537,0.000000000,0.000000000,0.000039299
51650,23661,0.098480594,0.129433962,0.030831879,0.096059630
51650,23669,0.283921009,0.234905660,0.206515416,0.275288847
51650,23664,0.076440855,0.014339623,0.034710103,0.069310173
51650,23605,0.026775550,0.016226415,0.023851076,0.025845581
51660,22801,0.589619278,0.662631906,0.668181818,0.604512023
51660,22807,0.001235800,0.017690875,0.000000000,0.003162989
51660,22803,0.039783260,0.124146493,0.001010101,0.047216188
51660,22802,0.369361662,0.195530726,0.330808081,0.345108799
51670,23860,1.000000000,1.000000000,1.000000000,1.000000000
51678,24450,1.000000000,1.000000000,1.000000000,1.000000000
51680,24506,0.024064245,0.072418738,0.001202646,0.027991586
51680,24501,0.285686498,0.321462715,0.375225496,0.292824019
51680,24503,0.203934754,0.097992352,0.132892363,0.190514892
51680,24502,0.378164337,0.321701721,0.291040289,0.369053880
51680,24515,0.000000000,0.001195029,0.000000000,0.000119520
51680,24551,0.001945147,0.003346080,0.001202646,0.002055744
51680,24513,0.000000000,0.000000000,0.002405292,0.000095616
51680,24504,0.106205018,0.181405354,0.196031269,0.117296936
51680,24514,0.000000000,0.000478011,0.000000000,0.000047808
51683,20110,0.854491646,0.815751960,0.997616210,0.855064438
51683,20108,0.145508354,0.184248040,0.002383790,0.144935562
51685,20111,0.910896218,0.924268503,0.986394558,0.913790459
51685,20110,0.000000000,0.013769363,0.000000000,0.001227182
51685,20113,0.089103782,0.061962134,0.013605442,0.084982359
51690,24112,1.000000000,1.000000000,1.000000000,1.000000000
51700,23605,0.068401151,0.073855799,0.048652202,0.067654451
51700,23690,0.000067724,0.000000000,0.000000000,0.000058449
51700,23601,0.145707997,0.134294671,0.118343195,0.143199486
51700,23630,0.000000000,0.000250784,0.000000000,0.000019483
51700,23607,0.134172357,0.129278997,0.086785010,0.130983693
51700,23612,0.004221457,0.024326019,0.000328731,0.005552633
51700,23602,0.210531068,0.152225705,0.214661407,0.206246225
51700,23608,0.231604492,0.142695925,0.253451677,0.225992168
51700,23609,0.010260173,0.028714734,0.000328731,0.011105266
51700,23606,0.157345223,0.277115987,0.185897436,0.168342198
51700,23604,0.020034991,0.025579937,0.038132807,0.021538372
51700,23666,0.000609515,0.000000000,0.000000000,0.000526039
51700,23628,0.000000000,0.000125392,0.000000000,0.000009741
51700,23603,0.017043851,0.011410658,0.053418803,0.018762055
51700,23670,0.000000000,0.000125392,0.000000000,0.000009741
51710,23541,0.008136367,0.017698312,0.000223214,0.008404211
51710,23503,0.146344157,0.037756399,0.162053571,0.138136924
51710,23462,0.000312937,0.000000000,0.000111607,0.000272107
51710,23508,0.074313379,0.048738428,0.056696429,0.070895464
51710,23514,0.004905751,0.012797241,0.000223214,0.005255547
51710,23529,0.000000000,0.000090761,0.000111607,0.000015549
51710,23515,0.000000000,0.000000000,0.001116071,0.000077745
51710,23523,0.029811870,0.017970594,0.011383929,0.027513877
51710,23504,0.087668434,0.068251951,0.067299107,0.084586320
51710,23501,0.011836389,0.037393356,0.003125000,0.013418749
51710,23510,0.045725646,0.178344527,0.037723214,0.056528229
51710,23502,0.081087549,0.196950445,0.057700893,0.089383173
51710,23551,0.000000000,0.000000000,0.039843750,0.002775489
51710,23518,0.129417937,0.085224179,0.118750000,0.124889214
51710,23507,0.031873573,0.025412961,0.056138393,0.033010433
51710,23513,0.121198734,0.081866037,0.089508929,0.115622036
51710,23511,0.007123923,0.003993465,0.043638393,0.009399344
51710,23517,0.031238495,0.087674714,0.051339286,0.037472984
51710,23505,0.129491569,0.067616627,0.188504464,0.128302210
51710,23509,0.059513291,0.032220004,0.014508929,0.054040396
51720,24273,1.000000000,1.000000000,1.000000000,1.000000000
51730,23805,0.334438250,0.293060409,0.254158965,0.327056879
51730,23804,0.053387575,0.134797803,0.001848429,0.058053575
51730,23803,0.612073728,0.570644034,0.743992606,0.614672117
51730,23801,0.000000000,0.000499251,0.000000000,0.000043486
51730,23875,0.000100447,0.000998502,0.000000000,0.000173943
51735,23662,1.000000000,1.000000000,1.000000000,1.000000000
51740,23703,0.252342084,0.162996778,0.239398612,0.245398192
51740,23705,0.016690716,0.052900107,0.000771010,0.018464105
51740,23707,0.156160489,0.200053706,0.169236700,0.159902182
51740,23702,0.112850774,0.080827068,0.179259830,0.113855662
51740,23704,0.214761054,0.275241676,0.252120278,0.220867851
51740,23321,0.000689165,0.000268528,0.008866615,0.001061591
51740,23708,0.000000000,0.001879699,0.003084040,0.000284355
51740,23701,0.246505718,0.225563910,0.147262914,0.240147106
51740,23709,0.000000000,0.000268528,0.000000000,0.000018957
51750,24129,0.000000000,0.000000000,0.001582278,0.000123274
51750,24073,0.000286821,0.000000000,0.000000000,0.000246548
51750,24141,0.999713179,0.996055227,0.996835443,0.999260355
51750,24142,0.000000000,0.003944773,0.000000000,0.000246548
51750,24132,0.000000000,0.000000000,0.001582278,0.000123274
51760,23223,0.119593682,0.056195867,0.094093841,0.111653893
51760,23222,0.074408286,0.033894837,0.043632225,0.068530840
51760,23260,0.004862142,0.030348496,0.000126470,0.007222269
51760,23241,0.002568679,0.004023733,0.000126470,0.002582891
51760,23286,0.000000000,0.000000000,0.000126470,0.000007019
51760,23232,0.000000000,0.003750938,0.000126470,0.000393049
51760,23269,0.000000000,0.000068199,0.000000000,0.000007019
51760,23261,0.003160809,0.022710223,0.000252940,0.005011370
51760,23284,0.000000000,0.008934052,0.000000000,0.000919453
51760,23224,0.142461595,0.141785446,0.117490831,0.141006205
51760,23113,0.000241856,0.000000000,0.000000000,0.000203543
51760,23249,0.000000000,0.000068199,0.000000000,0.000007019
51760,23230,0.018773039,0.076109937,0.026938156,0.025127039
51760,23221,0.071722850,0.054218100,0.140255470,0.073724697
51760,23226,0.039672744,0.050739958,0.015176426,0.039452259
51760,23228,0.000091739,0.000000000,0.000000000,0.000077206
51760,23235,0.029790002,0.024756189,0.026305805,0.029078582
51760,23231,0.017647157,0.008252063,0.019349943,0.016774755
51760,23218,0.007764415,0.024006002,0.000252940,0.009019063
51760,23227,0.059688423,0.017322512,0.060579234,0.055377748
51760,23219,0.035277634,0.202482439,0.065511572,0.054163508
